ds,reservoir,province,rainfallsince,avgrainfall1971_2000,capacity_hm3,stored_hm3,variation24h_hm3,weekchange,yearchange,fillingpcttoday,weekago,yearago,avgreserve5yrs_hm3
2024-01-28,cubillas,granada,118.6,203.1,18.7,6.0,0.0,0.05,-0.34,32.09,31.82,33.9,8.16
2024-01-28,el portillo,granada,72.2,230.1,32.9,12.11,0.02,0.32,-16.09,36.81,35.84,85.71,26.43
2024-01-28,francisco abellan,granada,85.8,162.8,58.2,8.4,0.01,0.08,-2.41,14.43,14.3,18.57,21.31
2024-01-28,los bermejales,granada,148.8,340.6,102.6,13.86,0.02,0.15,-1.65,13.51,13.36,15.12,40.61
2024-01-28,negratin,granada,61.1,185.6,567.1,122.31,0.12,0.99,4.3,21.57,21.39,20.81,196.54
2024-01-28,quentar,granada,210.3,216.8,13.5,7.21,0.01,0.11,-3.68,53.41,52.59,80.67,8.98
2024-01-28,san clemente,granada,83.2,195.1,117.9,10.01,0.01,0.07,-5.05,8.49,8.43,12.77,17.9
2024-01-28,aracena,huelva,375.5,474.8,126.8,40.02,0.06,1.1,5.3,31.56,30.69,27.38,55.98
2024-01-28,zufre,huelva,368.6,438.8,175.3,33.8,0.0,0.51,-1.01,19.28,18.99,19.86,89.73
2024-01-28,aguascebas,jaen,341.4,303.9,6.4,3.54,-0.01,0.04,-2.84,55.31,54.69,99.69,5.14
2024-01-28,dannador,jaen,231.6,295.5,4.1,3.24,0.0,0.04,-0.9,79.02,78.05,100.98,3.41
2024-01-28,giribaile,jaen,162.1,229.4,475.1,83.52,0.05,0.66,-1.85,17.58,17.44,17.97,123.81
2024-01-28,guadalen,jaen,168.3,245.2,168.0,27.58,0.05,0.77,-30.32,16.42,15.96,34.46,54.73
2024-01-28,guadalmena,jaen,223.9,287.7,346.5,58.43,0.01,0.39,-17.97,16.86,16.75,22.05,117.42
2024-01-28,jandula,jaen,252.5,255.8,322.0,68.71,0.09,1.35,-4.12,21.34,20.92,22.62,99.72
2024-01-28,la bolera,jaen,103.0,306.8,53.2,12.19,0.02,0.16,-11.12,22.91,22.61,43.82,27.08
2024-01-28,la fernandina,jaen,205.3,275.1,244.5,72.53,0.04,0.91,-26.11,29.66,29.29,40.34,93.26
2024-01-28,quiebrajano,jaen,249.9,349.1,31.6,5.39,0.0,-0.04,-3.63,17.06,17.18,28.54,13.76
2024-01-28,rumblar,jaen,200.1,251.7,126.0,26.63,0.04,0.99,-21.06,21.13,20.35,37.85,53.37
2024-01-28,tranco de beas,jaen,234.2,367.5,498.2,127.28,0.13,1.39,-17.63,25.55,25.27,29.09,210.36
2024-01-28,vadomojon,jaen,129.1,246.1,163.2,12.47,0.01,0.07,-3.41,7.64,7.6,9.73,54.85
2024-01-28,viboras,jaen,153.5,266.1,19.1,4.06,0.01,0.04,-2.35,21.26,21.05,33.56,8.2
2024-01-28,cala,sevilla,313.9,428.7,58.8,28.56,-0.18,-0.61,-0.84,48.57,49.61,50.0,23.39
2024-01-28,el agrio,sevilla,263.5,394.6,20.3,15.52,0.03,0.54,-0.7,76.45,73.79,79.9,13.89
2024-01-28,el pintado,sevilla,339.7,409.0,212.8,48.53,0.07,1.24,-8.71,22.81,22.22,26.9,115.62
2024-01-28,gergal,sevilla,234.2,344.4,35.0,27.22,-0.11,1.07,6.26,77.77,74.71,59.89,29.58
2024-01-28,huesna,sevilla,361.1,372.3,134.6,50.24,0.02,0.78,-10.21,37.33,36.75,44.91,78.3
2024-01-28,jose toran,sevilla,298.5,408.6,113.2,20.94,0.03,0.44,1.3,18.5,18.11,17.35,38.13
2024-01-28,la minilla,sevilla,343.9,428.0,57.8,34.9,0.04,0.65,-5.38,60.38,59.26,69.69,43.55
2024-01-28,melonares,sevilla,275.1,383.9,185.6,89.5,0.1,1.97,-35.02,48.22,47.16,67.09,151.0
2024-01-28,puebla de cazalla,sevilla,189.4,294.5,73.7,0.09,0.0,-0.01,-3.29,0.12,0.14,4.59,18.24
2024-01-28,torre del aguila,sevilla,164.4,319.7,64.4,1.4,-0.01,-0.04,-9.62,2.17,2.24,17.11,14.37
2024-01-28,beninar,almeria,59.4,292.3,61.68,4.91,0.0,0.0,-3.32,7.96,7.96,13.34,8.18
2024-01-28,cuevas de almanzora,almeria,10.6,125.0,161.3,15.38,-0.03,-0.19,-10.46,9.54,9.65,16.02,17.8
2024-01-28,charco redondo,cadiz,298.8,663.0,81.6,14.25,0.01,0.08,-15.04,17.46,17.37,35.89,31.02
2024-01-28,guadarranque,cadiz,272.4,560.1,87.7,23.91,0.0,-0.3,-19.15,27.26,27.61,49.1,42.44
2024-01-28,beznar,granada,106.1,247.9,52.9,24.72,0.09,0.25,-13.16,46.73,46.26,71.61,39.76
2024-01-28,rules,granada,89.0,297.6,110.8,34.74,-0.07,-0.11,-37.28,31.35,31.45,65.0,81.08
2024-01-28,casasola,malaga,67.6,281.7,21.7,6.09,0.0,-0.03,-3.65,28.06,28.2,44.88,11.27
2024-01-28,la concepcion,malaga,109.5,480.5,61.9,13.17,-0.01,0.05,-27.77,21.28,21.2,66.14,39.01
2024-01-28,conde de guadalhorce,malaga,4.1,268.3,66.5,11.47,0.03,0.13,-8.04,17.25,17.05,29.34,35.38
2024-01-28,guadalhorce,malaga,71.5,259.0,125.7,17.45,-0.02,-0.35,-28.23,13.88,14.16,36.34,72.43
2024-01-28,guadalteba,malaga,71.5,260.5,153.3,32.33,-0.01,-0.31,-51.77,21.09,21.29,54.86,108.53
2024-01-28,el limonero,malaga,56.5,291.3,22.3,4.67,-0.01,-0.05,-3.98,20.94,21.17,38.79,11.17
2024-01-28,la vinnuela,malaga,83.6,361.5,165.4,12.27,0.0,0.02,-6.07,7.42,7.41,11.09,43.94
2024-01-28,andevalo,huelva,350.8,426.1,634.4,173.41,0.08,1.18,-56.49,27.33,27.15,36.24,347.89
2024-01-28,chanza,huelva,231.8,315.2,341.4,147.62,0.14,2.5,-65.27,43.24,42.51,62.36,176.27
2024-01-28,corumbel bajo,huelva,417.8,385.2,18.0,5.13,0.01,0.21,-2.92,28.5,27.33,44.72,6.69
2024-01-28,jarrama,huelva,674.2,482.5,42.6,30.82,0.03,0.61,1.85,72.35,70.92,68.0,31.67
2024-01-28,los machos,huelva,370.8,368.5,12.0,12.0,0.0,0.0,0.6,100.0,100.0,95.0,10.43
2024-01-28,piedras,huelva,370.8,360.9,59.5,30.09,-0.06,0.83,-26.68,50.57,49.18,95.41,45.85
2024-01-29,almodovar,cadiz,230.8,752.1,5.7,2.17,0.0,-0.02,-2.43,38.07,38.42,80.7,2.89
2024-01-29,arcos,cadiz,187.1,369.4,14.6,11.79,-0.02,-0.08,-1.68,80.75,81.3,92.26,13.38
2024-01-29,barbate,cadiz,190.4,626.7,228.1,20.94,0.0,-0.07,-24.91,9.18,9.21,20.1,75.74
2024-01-29,bornos,cadiz,180.7,358.5,200.2,20.71,0.0,0.06,-47.04,10.34,10.31,33.84,66.72
2024-01-29,celemin,cadiz,187.6,610.8,44.8,4.49,0.0,0.03,-6.75,10.02,9.96,25.09,15.39
2024-01-29,guadalcacin,cadiz,158.7,550.1,800.3,129.91,-0.16,-1.81,-85.55,16.23,16.46,26.92,338.29
2024-01-29,los hurones,cadiz,203.0,513.2,135.3,41.91,0.0,0.59,-55.49,30.98,30.54,71.99,88.94
2024-01-29,zahara - el gastor,cadiz,180.8,479.1,222.7,9.85,0.01,0.11,-35.44,4.42,4.37,20.34,105.84
2024-01-29,arenoso,cordoba,214.8,319.8,167.0,32.29,0.05,0.77,-1.23,19.34,18.87,20.07,43.72
2024-01-29,bembezar,cordoba,299.8,379.8,342.1,42.1,0.07,1.31,-12.39,12.31,11.92,15.93,136.43
2024-01-29,guadalmellato,cordoba,299.9,347.9,146.6,45.04,0.01,0.71,-16.01,30.72,30.24,41.64,83.72
2024-01-29,guadanunno,cordoba,355.1,399.5,1.6,1.49,0.0,-0.03,0.02,93.13,95.0,91.88,1.41
2024-01-29,iznajar,cordoba,173.7,325.2,981.1,167.6,0.26,2.09,6.78,17.08,16.87,16.39,325.88
2024-01-29,la brenna,cordoba,258.1,334.7,823.0,102.5,0.07,1.11,-7.62,12.45,12.32,13.38,167.86
2024-01-29,martin gonzalo,cordoba,371.2,339.3,17.8,3.93,0.0,0.11,-0.85,22.08,21.46,26.85,8.97
2024-01-29,puente nuevo,cordoba,238.3,351.7,281.7,34.27,0.02,0.33,-5.39,12.17,12.05,14.08,75.97
2024-01-29,retortillo,cordoba,290.6,404.3,61.2,10.75,0.01,0.19,-1.74,17.57,17.25,20.41,28.02
2024-01-29,san rafael de navallana,cordoba,256.7,319.7,156.5,68.54,0.43,1.79,6.84,43.8,42.65,39.42,55.67
2024-01-29,sierra boyera,cordoba,242.1,297.7,40.9,1.81,0.01,0.21,0.75,4.43,3.91,2.59,15.73
2024-01-29,yeguas,cordoba,279.5,305.1,228.7,50.98,0.11,1.81,-16.04,22.29,21.5,29.3,74.37
2024-01-29,canales,granada,0.0,218.1,70.0,32.43,-0.02,-0.09,-21.14,46.33,46.46,76.53,51.16
2024-01-29,colomera,granada,146.7,287.1,40.2,4.11,0.01,0.02,0.12,10.22,10.17,9.93,13.78
2024-01-29,cubillas,granada,118.6,203.1,18.7,6.01,0.01,0.06,-0.34,32.14,31.82,33.96,8.16
2024-01-29,el portillo,granada,72.2,230.1,32.9,12.13,0.02,0.26,-15.89,36.87,36.08,85.17,26.43
2024-01-29,francisco abellan,granada,85.8,162.8,58.2,8.42,0.02,0.08,-2.41,14.47,14.33,18.61,21.31
2024-01-29,los bermejales,granada,148.8,340.6,102.6,13.87,0.01,0.14,-1.66,13.52,13.38,15.14,40.61
2024-01-29,negratin,granada,61.1,185.6,567.1,122.43,0.12,0.94,3.95,21.59,21.42,20.89,196.54
2024-01-29,quentar,granada,210.3,216.8,13.5,7.23,0.02,0.11,-3.69,53.56,52.74,80.89,8.98
2024-01-29,san clemente,granada,83.2,195.1,117.9,10.02,0.01,0.06,-5.07,8.5,8.45,12.8,17.9
2024-01-29,aracena,huelva,375.5,474.8,126.8,40.08,0.06,0.8,5.38,31.61,30.98,27.37,55.98
2024-01-29,zufre,huelva,368.6,438.8,175.3,33.79,-0.01,0.24,-0.76,19.28,19.14,19.71,89.73
2024-01-29,aguascebas,jaen,341.4,303.9,6.4,3.54,0.0,0.02,-2.84,55.31,55.0,99.69,5.14
2024-01-29,dannador,jaen,231.6,295.5,4.1,3.24,0.0,0.02,-0.9,79.02,78.54,100.98,3.41
2024-01-29,giribaile,jaen,162.1,229.4,475.1,83.58,0.06,0.57,-1.9,17.59,17.47,17.99,123.81
2024-01-29,guadalen,jaen,168.3,245.2,168.0,27.62,0.04,0.49,-30.33,16.44,16.15,34.49,54.73
2024-01-29,guadalmena,jaen,223.9,287.7,346.5,58.43,0.0,0.3,-18.04,16.86,16.78,22.07,117.42
2024-01-29,jandula,jaen,252.5,255.8,322.0,68.8,0.09,1.04,-4.11,21.37,21.04,22.64,99.72
2024-01-29,la bolera,jaen,103.0,306.8,53.2,12.19,0.0,0.12,-11.2,22.91,22.69,43.97,27.08
2024-01-29,la fernandina,jaen,205.3,275.1,244.5,72.56,0.03,0.62,-26.09,29.68,29.42,40.35,93.26
2024-01-29,quiebrajano,jaen,249.9,349.1,31.6,5.38,-0.01,-0.05,-3.65,17.03,17.18,28.58,13.76
2024-01-29,rumblar,jaen,200.1,251.7,126.0,26.65,0.02,0.65,-21.05,21.15,20.63,37.86,53.37
2024-01-29,tranco de beas,jaen,234.2,367.5,498.2,127.41,0.13,1.23,-17.92,25.57,25.33,29.17,210.36
2024-01-29,vadomojon,jaen,129.6,246.1,163.2,12.49,0.02,0.06,-3.47,7.65,7.62,9.78,54.85
2024-01-29,viboras,jaen,153.5,266.1,19.1,4.06,0.0,0.03,-2.35,21.26,21.1,33.56,8.2
2024-01-29,cala,sevilla,313.9,428.7,58.8,28.37,-0.19,-0.9,-1.0,48.25,49.78,49.95,23.39
2024-01-29,el agrio,sevilla,263.5,394.6,20.3,15.54,0.02,0.39,-0.68,76.55,74.63,79.9,13.89
2024-01-29,el pintado,sevilla,339.7,409.0,212.8,48.61,0.08,0.95,-8.61,22.84,22.4,26.89,115.62
2024-01-29,gergal,sevilla,234.2,344.4,35.0,27.2,-0.02,0.11,6.33,77.71,77.4,59.63,29.58
2024-01-29,huesna,sevilla,361.1,372.3,134.6,50.24,0.0,0.51,-10.16,37.33,36.95,44.87,78.3
2024-01-29,jose toran,sevilla,298.5,408.6,113.2,20.96,0.02,0.31,1.32,18.52,18.24,17.35,38.13
2024-01-29,la minilla,sevilla,343.9,428.0,57.8,34.95,0.05,0.54,-5.43,60.47,59.53,69.86,43.55
2024-01-29,melonares,sevilla,275.1,383.9,185.6,89.59,0.09,1.44,-34.94,48.27,47.49,67.1,151.0
2024-01-29,puebla de cazalla,sevilla,189.4,294.5,73.7,0.09,0.0,-0.01,-3.28,0.12,0.14,4.57,18.24
2024-01-29,torre del aguila,sevilla,164.4,319.7,64.4,1.39,-0.01,-0.04,-9.7,2.16,2.22,17.22,14.37
2024-01-29,beninar,almeria,59.4,292.3,61.68,4.91,0.0,0.0,-3.31,7.96,7.96,13.33,8.18
2024-01-29,cuevas de almanzora,almeria,10.6,125.0,161.3,15.37,-0.01,-0.16,-10.44,9.53,9.63,16.0,17.8
2024-01-29,charco redondo,cadiz,298.8,663.0,81.6,14.26,0.01,0.07,-14.96,17.48,17.39,35.81,31.02
2024-01-29,guadarranque,cadiz,272.4,560.1,87.7,23.83,-0.08,-0.28,-19.2,27.17,27.49,49.06,42.44
2024-01-29,beznar,granada,106.1,247.9,52.9,24.77,0.05,0.28,-13.11,46.82,46.29,71.61,39.76
2024-01-29,rules,granada,89.0,297.6,110.8,34.66,-0.08,-0.24,-37.39,31.28,31.5,65.03,81.08
2024-01-29,casasola,malaga,67.6,281.7,21.7,6.08,-0.01,-0.04,-3.62,28.02,28.2,44.7,11.27
2024-01-29,la concepcion,malaga,109.5,480.5,61.9,13.17,0.0,0.02,-27.77,21.28,21.24,66.14,39.01
2024-01-29,conde de guadalhorce,malaga,4.1,268.3,66.5,11.49,0.02,0.14,-7.9,17.28,17.07,29.16,35.38
2024-01-29,guadalhorce,malaga,71.5,259.0,125.7,17.42,-0.03,-0.36,-28.28,13.86,14.14,36.36,72.43
2024-01-29,guadalteba,malaga,71.5,260.5,153.3,32.33,0.0,-0.32,-51.78,21.09,21.3,54.87,108.53
2024-01-29,el limonero,malaga,56.5,291.3,22.3,4.67,0.0,-0.04,-3.97,20.94,21.12,38.74,11.17
2024-01-29,la vinnuela,malaga,83.6,361.5,165.4,12.27,0.0,0.01,-6.03,7.42,7.41,11.06,43.94
2024-01-29,andevalo,huelva,350.8,426.1,634.4,173.5,0.09,1.13,-56.39,27.35,27.17,36.24,347.89
2024-01-29,chanza,huelva,231.8,315.2,341.4,147.74,0.12,1.84,-65.06,43.27,42.74,62.33,176.27
2024-01-29,corumbel bajo,huelva,417.8,385.2,18.0,5.14,0.01,0.16,-2.92,28.56,27.67,44.78,6.69
2024-01-29,jarrama,huelva,674.2,482.5,42.6,30.85,0.03,0.42,1.89,72.42,71.43,67.98,31.67
2024-01-29,los machos,huelva,370.8,368.5,12.0,12.0,0.0,0.0,0.66,100.0,100.0,94.5,10.43
2024-01-29,piedras,huelva,370.8,360.9,59.5,30.05,-0.04,0.27,-26.53,50.5,50.05,95.09,45.85
2024-01-30,almodovar,cadiz,230.8,752.1,5.7,2.17,0.0,-0.02,-2.55,38.07,38.42,82.81,2.89
2024-01-30,arcos,cadiz,187.1,369.4,14.6,11.79,0.0,-0.08,-1.7,80.75,81.3,92.4,13.38
2024-01-30,barbate,cadiz,190.4,626.7,228.1,20.94,0.0,-0.07,-24.91,9.18,9.21,20.1,75.74
2024-01-30,bornos,cadiz,180.7,358.5,200.2,20.76,0.05,0.11,-46.88,10.37,10.31,33.79,66.72
2024-01-30,celemin,cadiz,187.6,610.8,44.8,4.49,0.0,0.02,-6.75,10.02,9.98,25.09,15.39
2024-01-30,guadalcacin,cadiz,158.7,550.1,800.3,129.75,-0.16,-1.64,-85.71,16.21,16.42,26.92,338.29
2024-01-30,los hurones,cadiz,203.0,513.2,135.3,41.95,0.04,0.27,-55.15,31.01,30.81,71.77,88.94
2024-01-30,zahara - el gastor,cadiz,180.8,479.1,222.7,9.86,0.01,0.1,-35.43,4.43,4.38,20.34,105.84
2024-01-30,arenoso,cordoba,214.8,319.8,167.0,32.34,0.05,0.6,-1.19,19.37,19.01,20.08,43.72
2024-01-30,bembezar,cordoba,299.8,379.8,342.1,42.17,0.07,0.98,-12.31,12.33,12.04,15.93,136.43
2024-01-30,guadalmellato,cordoba,300.0,347.9,146.6,45.05,0.01,0.43,-15.93,30.73,30.44,41.6,83.72
2024-01-30,guadanunno,cordoba,355.1,399.5,1.6,1.49,0.0,-0.03,0.02,93.13,95.0,91.88,1.41
2024-01-30,iznajar,cordoba,173.7,325.2,981.1,167.84,0.24,1.97,6.58,17.11,16.91,16.44,325.88
2024-01-30,la brenna,cordoba,258.3,334.7,823.0,102.58,0.08,0.85,-7.57,12.46,12.36,13.38,167.86
2024-01-30,martin gonzalo,cordoba,371.2,339.3,17.8,3.93,0.0,0.06,-0.85,22.08,21.74,26.85,8.97
2024-01-30,puente nuevo,cordoba,238.5,351.7,281.7,34.28,0.01,0.27,-5.36,12.17,12.07,14.07,75.97
2024-01-30,retortillo,cordoba,290.7,404.3,61.2,10.75,0.0,0.12,-1.64,17.57,17.37,20.25,28.02
2024-01-30,san rafael de navallana,cordoba,256.7,319.7,156.5,68.74,0.2,1.74,6.9,43.92,42.81,39.51,55.67
2024-01-30,sierra boyera,cordoba,242.2,297.7,40.9,1.82,0.01,0.21,0.78,4.45,3.94,2.54,15.73
2024-01-30,yeguas,cordoba,279.5,305.1,228.7,51.09,0.11,1.43,-15.98,22.34,21.71,29.33,74.37
2024-01-30,canales,granada,0.0,218.1,70.0,32.42,-0.01,-0.1,-21.18,46.31,46.46,76.57,51.16
2024-01-30,colomera,granada,146.7,287.1,40.2,4.11,0.0,0.02,0.11,10.22,10.17,9.95,13.78
2024-01-30,cubillas,granada,118.6,203.1,18.7,6.02,0.01,0.05,-0.34,32.19,31.93,34.01,8.16
2024-01-30,el portillo,granada,72.7,230.1,32.9,12.15,0.02,0.22,-15.67,36.93,36.26,84.56,26.43
2024-01-30,francisco abellan,granada,85.8,162.8,58.2,8.43,0.01,0.08,-2.42,14.48,14.35,18.64,21.31
2024-01-30,los bermejales,granada,148.8,340.6,102.6,13.9,0.03,0.14,-1.66,13.55,13.41,15.17,40.61
2024-01-30,negratin,granada,61.1,185.6,567.1,122.53,0.1,0.92,3.52,21.61,21.44,20.99,196.54
2024-01-30,quentar,granada,210.3,216.8,13.5,7.24,0.01,0.1,-3.71,53.63,52.89,81.11,8.98
2024-01-30,san clemente,granada,83.2,195.1,117.9,10.03,0.01,0.06,-5.08,8.51,8.46,12.82,17.9
2024-01-30,aracena,huelva,375.5,474.8,126.8,40.12,0.04,0.6,5.43,31.64,31.17,27.36,55.98
2024-01-30,zufre,huelva,368.6,438.8,175.3,33.77,-0.02,0.09,-0.53,19.26,19.21,19.57,89.73
2024-01-30,aguascebas,jaen,341.4,303.9,6.4,3.53,-0.01,-0.01,-2.85,55.16,55.31,99.69,5.14
2024-01-30,dannador,jaen,231.6,295.5,4.1,3.24,0.0,0.01,-0.9,79.02,78.78,100.98,3.41
2024-01-30,giribaile,jaen,162.1,229.4,475.1,83.65,0.07,0.54,-1.97,17.61,17.49,18.02,123.81
2024-01-30,guadalen,jaen,168.3,245.2,168.0,27.65,0.03,0.32,-30.28,16.46,16.27,34.48,54.73
2024-01-30,guadalmena,jaen,223.9,287.7,346.5,58.43,0.0,0.13,-18.04,16.86,16.83,22.07,117.42
2024-01-30,jandula,jaen,252.7,255.8,322.0,68.87,0.07,0.82,-4.12,21.39,21.13,22.67,99.72
2024-01-30,la bolera,jaen,103.0,306.8,53.2,12.2,0.01,0.1,-11.25,22.93,22.74,44.08,27.08
2024-01-30,la fernandina,jaen,205.3,275.1,244.5,72.58,0.02,0.45,-26.1,29.69,29.5,40.36,93.26
2024-01-30,quiebrajano,jaen,249.9,349.1,31.6,5.37,-0.01,-0.05,-3.67,16.99,17.15,28.61,13.76
2024-01-30,rumblar,jaen,200.1,251.7,126.0,26.67,0.02,0.45,-21.03,21.17,20.81,37.86,53.37
2024-01-30,tranco de beas,jaen,234.2,367.5,498.2,127.55,0.14,1.14,-18.18,25.6,25.37,29.25,210.36
2024-01-30,vadomojon,jaen,129.1,246.1,163.2,12.52,0.03,0.05,-3.51,7.67,7.64,9.82,54.85
2024-01-30,viboras,jaen,153.5,266.1,19.1,4.07,0.01,0.03,-2.35,21.31,21.15,33.61,8.2
2024-01-30,cala,sevilla,313.9,428.7,58.8,28.18,-0.19,-1.08,-1.16,47.93,49.76,49.9,23.39
2024-01-30,el agrio,sevilla,263.5,394.6,20.3,15.57,0.03,0.31,-0.64,76.7,75.17,79.85,13.89
2024-01-30,el pintado,sevilla,339.7,409.0,212.8,48.66,0.05,0.74,-8.56,22.87,22.52,26.89,115.62
2024-01-30,gergal,sevilla,234.2,344.4,35.0,27.46,0.26,0.37,6.69,78.46,77.4,59.34,29.58
2024-01-30,huesna,sevilla,361.2,372.3,134.6,50.24,0.0,0.31,-10.12,37.33,37.1,44.84,78.3
2024-01-30,jose toran,sevilla,298.5,408.6,113.2,20.97,0.01,0.23,1.33,18.52,18.32,17.35,38.13
2024-01-30,la minilla,sevilla,343.9,428.0,57.8,34.97,0.02,0.44,-5.52,60.5,59.74,70.05,43.55
2024-01-30,melonares,sevilla,275.1,383.9,185.6,89.64,0.05,1.1,-34.83,48.3,47.7,67.06,151.0
2024-01-30,puebla de cazalla,sevilla,189.4,294.5,73.7,0.08,-0.01,-0.01,-3.29,0.11,0.12,4.57,18.24
2024-01-30,torre del aguila,sevilla,164.4,319.7,64.4,1.37,-0.02,-0.05,-9.79,2.13,2.2,17.33,14.37
2024-01-30,beninar,almeria,59.4,292.3,61.68,4.91,0.0,0.0,-3.29,7.96,7.96,13.29,8.18
2024-01-30,cuevas de almanzora,almeria,10.6,125.0,161.3,15.32,-0.05,-0.2,-10.49,9.5,9.62,16.0,17.8
2024-01-30,charco redondo,cadiz,298.8,663.0,81.6,14.27,0.01,0.06,-14.92,17.49,17.41,35.77,31.02
2024-01-30,guadarranque,cadiz,272.4,560.1,87.7,23.8,-0.03,-0.31,-19.24,27.14,27.49,49.08,42.44
2024-01-30,beznar,granada,106.1,247.9,52.9,24.87,0.1,0.38,-12.99,47.01,46.29,71.57,39.76
2024-01-30,rules,granada,89.0,297.6,110.8,34.58,-0.08,-0.36,-37.47,31.21,31.53,65.03,81.08
2024-01-30,casasola,malaga,67.6,281.7,21.7,6.07,-0.01,-0.04,-3.6,27.97,28.16,44.56,11.27
2024-01-30,la concepcion,malaga,109.5,480.5,61.9,13.14,-0.03,-0.03,-27.82,21.23,21.28,66.17,39.01
2024-01-30,conde de guadalhorce,malaga,4.1,268.3,66.5,11.5,0.01,0.13,-7.74,17.29,17.1,28.93,35.38
2024-01-30,guadalhorce,malaga,71.5,259.0,125.7,17.34,-0.08,-0.36,-28.36,13.79,14.08,36.36,72.43
2024-01-30,guadalteba,malaga,71.5,260.5,153.3,32.24,-0.09,-0.32,-51.93,21.03,21.24,54.91,108.53
2024-01-30,el limonero,malaga,56.5,291.3,22.3,4.66,-0.01,-0.04,-3.97,20.9,21.08,38.7,11.17
2024-01-30,la vinnuela,malaga,83.6,361.5,165.4,12.27,0.0,0.01,-6.07,7.42,7.41,11.09,43.94
2024-01-30,andevalo,huelva,350.8,426.1,634.4,173.55,0.05,0.69,-56.32,27.36,27.25,36.23,347.89
2024-01-30,chanza,huelva,231.8,315.2,341.4,147.77,0.03,1.52,-64.95,43.28,42.84,62.31,176.27
2024-01-30,corumbel bajo,huelva,418.1,385.2,18.0,5.15,0.01,0.13,-2.91,28.61,27.89,44.78,6.69
2024-01-30,jarrama,huelva,674.2,482.5,42.6,30.82,-0.03,0.25,1.89,72.35,71.76,67.91,31.67
2024-01-30,los machos,huelva,370.8,368.5,12.0,12.0,0.0,0.0,0.9,100.0,100.0,92.5,10.43
2024-01-30,piedras,huelva,370.8,360.9,59.5,30.01,-0.04,0.02,-26.39,50.44,50.4,94.79,45.85
2024-01-31,almodovar,cadiz,230.8,752.1,5.7,2.16,-0.01,-0.03,-2.65,37.89,38.42,84.39,2.89
2024-01-31,arcos,cadiz,187.1,369.4,14.6,11.76,-0.03,-0.08,-1.76,80.55,81.1,92.6,13.38
2024-01-31,barbate,cadiz,190.4,626.7,228.1,20.94,0.0,-0.07,-24.91,9.18,9.21,20.1,75.74
2024-01-31,bornos,cadiz,180.7,358.5,200.2,20.82,0.06,0.11,-46.82,10.4,10.34,33.79,66.72
2024-01-31,celemin,cadiz,187.6,610.8,44.8,4.49,0.0,-0.02,-6.75,10.02,10.07,25.09,15.39
2024-01-31,guadalcacin,cadiz,158.7,550.1,800.3,129.58,-0.17,-1.48,-85.74,16.19,16.38,26.9,338.29
2024-01-31,los hurones,cadiz,203.0,513.2,135.3,41.95,0.0,0.13,-55.08,31.01,30.91,71.71,88.94
2024-01-31,zahara - el gastor,cadiz,180.8,479.1,222.7,9.87,0.01,0.09,-35.45,4.43,4.39,20.35,105.84
2024-01-31,arenoso,cordoba,214.8,319.8,167.0,32.38,0.04,0.47,-1.16,19.39,19.11,20.08,43.72
2024-01-31,bembezar,cordoba,299.8,379.8,342.1,42.24,0.07,0.78,-12.2,12.35,12.12,15.91,136.43
2024-01-31,guadalmellato,cordoba,300.0,347.9,146.6,45.04,-0.01,0.27,-15.89,30.72,30.54,41.56,83.72
2024-01-31,guadanunno,cordoba,355.3,399.5,1.6,1.49,0.0,-0.04,0.02,93.13,95.63,91.88,1.41
2024-01-31,iznajar,cordoba,173.7,325.2,981.1,168.1,0.26,1.94,6.32,17.13,16.94,16.49,325.88
2024-01-31,la brenna,cordoba,258.3,334.7,823.0,102.61,0.03,0.64,-7.55,12.47,12.39,13.39,167.86
2024-01-31,martin gonzalo,cordoba,371.2,339.3,17.8,3.93,0.0,0.04,-0.84,22.08,21.85,26.8,8.97
2024-01-31,puente nuevo,cordoba,238.5,351.7,281.7,34.31,0.03,0.23,-5.26,12.18,12.1,14.05,75.97
2024-01-31,retortillo,cordoba,290.7,404.3,61.2,10.75,0.0,0.07,-1.57,17.57,17.45,20.13,28.02
2024-01-31,san rafael de navallana,cordoba,256.7,319.7,156.5,68.94,0.2,1.71,6.96,44.05,42.96,39.6,55.67
2024-01-31,sierra boyera,cordoba,242.4,297.7,40.9,1.83,0.01,0.21,0.81,4.47,3.96,2.49,15.73
2024-01-31,yeguas,cordoba,279.5,305.1,228.7,51.19,0.1,1.13,-15.92,22.38,21.89,29.34,74.37
2024-01-31,canales,granada,0.0,218.1,70.0,32.4,-0.02,-0.1,-21.21,46.29,46.43,76.59,51.16
2024-01-31,colomera,granada,146.7,287.1,40.2,4.11,0.0,0.02,0.11,10.22,10.17,9.95,13.78
2024-01-31,cubillas,granada,118.6,203.1,18.7,6.02,0.0,0.06,-0.35,32.19,31.87,34.06,8.16
2024-01-31,el portillo,granada,72.3,230.1,32.9,12.07,-0.08,0.08,-15.53,36.69,36.44,83.89,26.43
2024-01-31,francisco abellan,granada,86.6,162.8,58.2,8.44,0.01,0.08,-2.43,14.5,14.36,18.68,21.31
2024-01-31,los bermejales,granada,148.8,340.6,102.6,13.91,0.01,0.13,-1.68,13.56,13.43,15.19,40.61
2024-01-31,negratin,granada,62.1,185.6,567.1,122.62,0.09,0.9,3.18,21.62,21.46,21.06,196.54
